Classifier : Tensor rank: 2 shape: [784, 10] values: 
 [   
   [ 0.00100661, 0.00129826, 0.000863491, 0.00058013, 0.000767862, 0.00105067, 0.00249109, 0.00155886, -7.56148e-005, 0.000358647 ], 
   [ 0.00114997, 0.00254871, 0.00128394, -0.000556655, -6.91833e-006, 0.000896544, 0.00103824, 0.00182505, 0.000131041, 0.00159007 ], 
   [ 0.00150473, 0.00262126, 0.00149533, -0.000808892, 1.62271e-005, 0.000317109, 0.000543957, 0.00199072, 0.000316627, 0.00190293 ], 
   [ 0.000875489, 0.0024321, 0.000998651, -0.000483996, 6.83677e-005, 0.00113323, 0.000848312, 0.00124714, 0.000963696, 0.00181702 ], 
   [ 0.000485083, 0.0012364, 0.000601888, 0.0012894, 2.81485e-005, 0.00134729, 0.000845491, 0.000196973, 0.00218988, 0.00167944 ], 
   [ 0.00157321, 0.00100233, 0.000827793, 0.00155816, -0.000198934, 0.000890069, 0.00018051, 0.00128281, 0.00246752, 0.000316543 ], 
   [ 0.000948141, 0.000489008, 0.00142701, 0.000769229, -0.000176716, 0.000669166, 0.000506177, 0.0016847, 0.0027586, 0.000824694 ], 
   [ 0.00149104, 0.000372364, 0.00135057, 0.000701551, -0.000338345, 0.00075708, 0.000591196, 0.00058013, 0.00300934, 0.00138508 ], 
   [ 0.000453226, 0.000416149, 0.000664968, 0.00167989, 0.000458767, 0.00129157, 0.000677921, 0.000316201, 0.00198608, 0.00195523 ], 
   [ 0.000117166, 0.000146546, 0.000138779, 0.0014932, 0.00166038, 0.00125214, 0.000269453, 6.07407e-005, 0.00163352, 0.00312806 ], 
   [ 0.000786015, 0.00215453, 0.000265682, 0.00109739, 0.00256619, 0.000688048, 0.000172148, -5.46477e-005, 0.000726214, 0.00149843 ], 
   [ 0.00110335, 0.00206954, 0.000465802, -0.000497019, 0.00263929, 0.000573987, 0.00145235, 0.000105255, 0.000879667, 0.00110778 ], 
   [ 0.000298587, 0.00123025, 0.00055567, 4.08313e-005, 0.00296156, 0.000643328, 0.00178233, 0.000189738, 0.000732712, 0.001465 ], 
   [ -0.00050389, 0.000401504, 0.000652517, 0.00114365, 0.00230337, 0.000604948, 0.00151893, 0.000425528, 0.000674176, 0.00267927 ], 
   [ -0.000738288, 0.00201777, 0.000651683, -3.59456e-006, 0.00176648, 0.000583507, 0.00157387, 0.000251353, 0.000599477, 0.00319774 ], 
   [ -0.00032516, 0.00209524, 0.000689528, 0.000338194, 0.000498705, 0.00062428, 0.0014151, 0.00122073, 0.000669461, 0.00267392 ], 
   [ 0.000413874, 0.000668239, 0.001242, -9.36946e-005, 0.000668536, 0.000586812, 0.00109687, 0.00197759, 0.000665304, 0.00267447 ], 
   [ 0.000672158, 0.00079331, 0.00143109, 0.000448362, 0.000753844, 0.00157941, 0.000362027, 0.00142027, 0.000585258, 0.00185428 ], 
   [ 6.29838e-005, 0.00171547, 0.00158257, -0.000161651, 0.00137883, 0.00180031, 0.000295308, 0.00172762, 0.00103431, 0.000464247 ], 
   [ -0.000681667, 0.00201282, 0.00140957, 0.000448882, 0.000713002, 0.00180888, 0.000550756, 0.00121698, 0.00139957, 0.0010212 ], 
   [ 0.000218556, 0.00130196, 0.00117374, 1.03073e-005, 0.00114959, 0.00123891, 0.000768212, 0.0015876, 0.00135843, 0.0010927 ], 
   [ 7.59424e-005, 0.00157757, 0.000621751, -0.000370056, 0.00251077, 0.00183374, 0.00103977, 0.00088228, 0.0010471, 0.000681129 ], 
   [ -0.000250229, 0.00233482, 0.000594346, 0.000400505, 0.00286048, 0.0018541, 0.00117414, -0.000275794, 0.000365598, 0.000842029 ], 
   [ 4.49709e-005, 0.00334091, 0.00109314, 0.000639235, 0.00254982, 0.00109177, 0.000648304, -0.000129115, 7.02263e-005, 0.000550738 ], 
   [ 0.00188065, 0.00233341, 0.00150473, 0.000359209, 0.0021521, 0.00108481, 0.000329011, 0.000203256, 6.53399e-005, -1.25119e-005 ], 
   [ 0.00178887, 0.0022116, 0.00143929, 0.000196053, 0.00190775, 0.00102391, 0.00130937, 0.000405357, 6.47269e-005, -0.000446931 ], 
   [ 0.00212746, 0.00104059, 0.00090688, 0.000107335, 0.00191618, 0.0005418, 0.00225948, 0.000381612, 0.000614803, 3.85896e-006 ], 
   [ 0.00141871, 0.000610972, 0.000633681, -5.43722e-005, 0.00167995, 0.000976885, 0.00245351, 0.00176849, 0.000483437, -7.12638e-005 ], 
   [ 0.0019075, 0.000895203, 0.000777124, 0.000551961, 0.000828348, 0.00103378, 0.00318235, 0.00174107, -0.000297609, -0.000719725 ], 
   [ 0.00198041, 0.00138696, 0.00140914, -0.000669311, 0.000819085, 0.000828611, 0.00186181, 0.00174472, -0.000109608, 0.000648182 ], 
   [ 0.00231792, 0.00142507, 0.00143497, -0.000215274, 0.000757923, 0.000351539, 0.000734953, 0.00154975, 0.000589126, 0.000954021 ], 
   [ 0.00188632, 0.00148044, 0.000842021, 4.13147e-005, 0.000420665, 0.00123422, 0.000700962, 0.000908711, 0.00152185, 0.000863498 ], 
   [ -1.07451e-005, 0.00107907, 0.000706298, 0.00150651, 0.000248634, 0.0013872, 0.000736632, 0.000549181, 0.00265525, 0.00104198 ], 
   [ 0.000661125, 0.000783312, 0.00144024, 0.00118822, 0.000160051, 0.00078796, 0.000393012, 0.00160449, 0.00285242, 2.91727e-005 ], 
   [ 0.00118477, 0.00160767, 0.00152672, 0.000133805, 0.000222987, 0.000753655, -6.63016e-006, 0.00194923, 0.00252104, 6.74444e-006 ], 
   [ 0.00195283, 0.00160442, 0.000796422, 0.000331822, 0.000449674, 0.00113249, 0.000620585, 0.000603426, 0.00165898, 0.000749349 ], 
   [ 0.00146196, -0.000504761, 8.41872e-005, 5.06555e-005, 0.00163975, 0.00144801, 0.000944689, 0.000226947, 0.0015117, 0.00303686 ], 
   [ 0.00156004, -0.00105598, -6.59478e-005, -0.000561387, 0.00444312, 0.00104547, 0.00112127, -0.000226858, 0.000435735, 0.00320453 ], 
   [ 0.00207926, 0.000580761, 0.000192264, -0.000825495, 0.00431031, 0.000479093, 0.00123571, -0.000312921, -9.9206e-005, 0.00226022 ], 
   [ 0.00121976, 0.000451988, 0.00031821, -0.00115658, 0.00405457, 0.000538363, 0.00108642, -8.02016e-005, 0.000465924, 0.00300155 ], 
   [ 0.000639804, 0.000450104, 0.000657447, 0.000154242, 0.00177809, 0.000632319, 0.00155574, 0.000107356, 0.000695374, 0.00322952 ], 
   [ -0.000644314, 0.000139054, 0.000594356, 0.00128633, 0.00171329, 0.000583029, 0.00124483, 0.000660264, 0.000632704, 0.00369046 ], 
   [ -0.000515352, 0.000721049, 0.000523893, -0.000357362, 0.00157143, 0.000612551, 0.00167716, 0.00116644, 0.000581603, 0.00391859 ], 
   [ -0.00023634, 0.00111322, 0.000601735, -0.000109354, 0.00157888, 0.000570204, 0.00107886, 0.00204328, 0.000602534, 0.00265698 ], 
   [ 0.000372182, 0.00142165, 0.00140444, -0.000475101, 0.00198386, 0.000979314, 0.000601387, 0.00136479, 0.000603294, 0.00164418 ], 
   [ 0.000429403, 0.00159815, 0.00132775, 0.000361064, 0.0014935, 0.00173315, 0.000252653, 0.00142323, 0.000554201, 0.000726906 ], 
   [ 0.000474674, 0.00240744, 0.000712547, -0.00074197, 0.00168712, 0.00194985, 0.000582189, 0.00121245, 0.000993082, 0.000622608 ], 
   [ -0.000242199, 0.000998604, 0.000837607, -0.000176502, 0.00146412, 0.00172923, 0.00129769, 0.00117915, 0.00151192, 0.00130038 ], 
   [ 0.000351406, 0.00078078, 0.000624676, 0.000203022, 0.00128352, 0.00107846, 0.001501, 0.00158258, 0.00143946, 0.00105509 ], 
   [ 0.00032122, 0.000428127, 0.000599046, -0.000231551, 0.00244025, 0.0013803, 0.00138429, 0.00161214, 0.00105415, 0.000912018 ], 
   [ 0.000194363, 0.000939884, 0.000630507, 0.00117521, 0.00271138, 0.00150452, 0.00157701, 0.000455793, 0.000385929, 0.000325411 ], 
   [ 0.000887609, 0.00220804, 0.0010786, 0.00114894, 0.00305498, 0.000998232, 0.00102985, -0.000159631, 0.000156826, -0.000503436 ], 
   [ 0.00251528, 0.00144696, 0.00144998, 0.00106733, 0.00234929, 0.000948259, 0.000598864, 0.00032545, 1.90989e-005, -0.000820502 ], 
   [ 0.00314371, 0.0013955, 0.00143304, 0.00146872, 0.00167217, 0.000957147, 0.000527361, 0.000320079, -4.47308e-005, -0.000972999 ], 
   [ 0.00289969, 0.00100074, 0.000882937, 0.00103531, 0.00179558, 0.000617199, 0.000986216, 0.000538017, 0.000714521, -0.000570216 ], 
   [ 0.00200697, 0.00110293, 0.000632023, 0.00134422, 0.00183679, 0.000928794, 0.00128062, 0.000230022, 0.000957405, -0.000419771 ], 
   [ 0.000997807, 0.000270097, 0.00123783, 0.00167085, 0.00148863, 0.000955224, 0.0020854, 0.0004364, 0.000853163, -9.53927e-005 ], 
   [ 0.00190878, 0.00110932, 0.00145335, 0.000104397, 0.000799322, 0.000536341, 0.00148134, 0.00184852, -4.84707e-005, 0.00070711 ], 
   [ 0.00249664, 0.00137898, 0.00116952, -0.000201943, 0.000775599, 0.000385366, 0.000850963, 0.00161301, 0.000494387, 0.000937468 ], 
   [ 0.00252072, 0.00124837, 0.00068897, -8.22259e-005, 0.000809886, 0.00122345, 0.000678147, 0.00100557, 0.00149976, 0.000307348 ], 
   [ -4.13551e-005, 0.00114513, 0.00104697, 0.00106766, 0.000748798, 0.00135651, 0.000409152, 0.000497774, 0.0028203, 0.000849067 ], 
   [ -0.000193939, 0.00231785, 0.0014939, 0.000192891, 0.000865812, 0.00121012, -0.000137336, 0.00138549, 0.00232511, 0.0004401 ], 
   [ 0.00188445, 0.00277983, 0.00137236, -0.00058387, 0.00082058, 0.00083888, -0.000330638, 0.00147813, 0.00119857, 0.000441706 ], 
   [ 0.00155745, 0.00199277, 0.000445491, -0.000384073, 0.00179148, 0.00149993, 0.000465343, 0.000344863, 0.000771579, 0.00141517 ], 
   [ 0.00166242, -2.24125e-005, 3.30659e-005, 6.32144e-005, 0.00310641, 0.00146973, 0.000811084, 0.000103409, 0.000822493, 0.00185059 ], 
   [ 0.00190798, -0.000423703, 5.76507e-005, 0.000143938, 0.00351448, 0.00102762, 0.00140677, 3.39705e-006, 2.3024e-005, 0.00223885 ], 
   [ 0.00260266, -3.74809e-006, 0.000222988, -0.000235539, 0.00317838, 0.000518591, 0.00176844, -0.000196031, -0.000174292, 0.00221855 ], 
   [ 0.00183794, -0.000426073, 0.000302674, 0.000468387, 0.00276258, 0.000465943, 0.000674492, -3.92937e-005, 0.000124509, 0.00372884 ], 
   [ 0.000946742, -0.000270625, 0.000420547, 0.00146373, 0.00122171, 0.00049444, 0.00108227, 0.000664353, 0.000366264, 0.00351057 ], 
   [ -0.000414099, 6.84795e-005, 0.000532026, 0.00232749, 0.000325645, 0.0005948, 0.00124167, 0.00114569, 0.000598032, 0.00348027 ], 
   [ -0.00023795, 0.00137412, 0.000569642, 0.000661132, 0.000441316, 0.000680342, 0.00179502, 0.00126438, 0.000640119, 0.00271188 ], 
   [ 5.45584e-005, 0.00101287, 0.00103928, 0.00093705, 0.00149469, 0.00066081, 0.00123164, 0.00175786, 0.000701402, 0.00100984 ], 
   [ 0.000361292, 0.00110824, 0.00139514, 0.000755382, 0.00174195, 0.00114775, 0.000682422, 0.00130105, 0.000591922, 0.000814859 ], 
   [ 0.000419193, 0.00128225, 0.00112042, 0.000734958, 0.00149742, 0.00185265, 0.00104065, 0.00118901, 0.000521282, 0.000242166 ], 
   [ 0.000673329, 0.00231844, 0.000522872, -9.92523e-005, 0.00127106, 0.00186934, 0.00129109, 0.00109183, 0.00055673, 0.00040457 ], 
   [ 0.000659284, 0.00118906, 0.000556175, 0.000418585, 0.000501596, 0.00116091, 0.0014387, 0.000968292, 0.00129591, 0.00171149 ], 
   [ 0.000841538, 0.000636438, 0.000512234, 0.000219589, 0.00119355, 0.000787826, 0.00137892, 0.00148915, 0.00131884, 0.00152192 ], 
   [ 0.00116918, 0.000287778, 0.000550453, 9.49881e-005, 0.00137845, 0.00111034, 0.00127813, 0.00157201, 0.000923827, 0.00153485 ], 
   [ 0.000775729, 0.000994253, 0.000616248, 0.00182124, 0.00165909, 0.00102705, 0.00155398, 0.00066439, 0.000344419, 0.000443609 ], 
   [ 0.00207385, 0.00101966, 0.00115215, 0.00179747, 0.00173971, 0.000945418, 0.00169135, -6.17526e-005, -5.74517e-005, -0.000400397 ], 
   [ 0.00260916, 0.000387201, 0.00146667, 0.00273946, 0.000911151, 0.00105806, 0.00101386, 2.90343e-005, 0.00019073, -0.000505327 ], 
   [ 0.00360553, -0.000235542, 0.0013695, 0.00328581, 0.000553839, 0.00103009, 0.000561152, -0.0001214, 0.000785542, -0.00093451 ], 
   [ 0.00244226, 0.00109276, 0.000714531, 0.00323917, 0.000971489, 0.000745426, 1.93309e-005, 0.000258602, 0.0010566, -0.000640178 ], 
   [ 0.00144033, 0.000617354, 0.00111453, 0.00338865, 0.000851161, 0.000980087, 0.00132899, -0.000320545, 0.00109691, -0.000597474 ], 
   [ 0.00112728, 0.000758536, 0.00139234, 0.00208346, 0.00140917, 0.000894699, 0.00169336, -0.000567127, 0.000296409, 0.000811881 ], 
   [ 0.00196278, 0.000295923, 0.00136945, 0.00127903, 0.000727271, 0.000511678, 0.00100979, 0.00170767, 8.8639e-005, 0.000947776 ], 
   [ 0.00333126, 0.0007246, 0.000884672, -0.000218674, 0.000355845, 0.000516294, 0.00108777, 0.00198929, 0.000369914, 0.00085904 ], 
   [ 0.00277843, 0.00181508, 0.000839276, 0.00035283, 0.000287758, 0.000983489, 0.000722995, 0.00141385, 0.000961932, -0.000255643 ], 
   [ -0.000174391, 0.00221343, 0.00141121, 0.0014292, -1.68727e-005, 0.00151091, 0.000137936, 0.00112027, 0.00206187, 0.000206449 ], 
   [ 0.000132085, 0.0028877, 0.00142771, 0.000419102, -1.26295e-006, 0.00203825, -0.000308857, 0.00147574, 0.00199265, -0.000163115 ], 
   [ 0.00103229, 0.00243626, 0.000717442, 0.000159212, 0.000521035, 0.00204597, 0.000303766, 0.0010146, 0.00117642, 0.000493 ], 
   [ 0.00078275, 0.00170497, 0.000181892, 0.000549319, 0.0020204, 0.00152686, 0.000796701, 0.000171911, 0.000773304, 0.00139189 ], 
   [ 0.000684674, 0.000483542, 0.000131381, 0.000871936, 0.00294789, 0.00152526, 0.000854948, 0.000172831, 0.000598134, 0.0016294 ], 
   [ 0.0011301, 2.71591e-005, 0.00047736, 0.00104967, 0.00225568, 0.000940579, 0.0017162, 0.000110842, 0.000169433, 0.00202298 ], 
   [ 0.0011749, -0.000321675, 0.000729107, 0.00155534, 0.00183416, 0.000616425, 0.00178915, 0.0003877, -3.33154e-005, 0.00216821 ], 
   [ 0.00180162, -0.000211666, 0.000644841, 0.00142595, 0.00160489, 0.0005221, 0.000381339, 0.000899365, 8.80232e-005, 0.00274354 ], 
   [ 0.0011742, -0.000488642, 0.00065477, 0.00161414, 0.000416125, 0.000462888, 0.000526324, 0.00206254, 9.04284e-005, 0.00338723 ], 
   [ 0.000459402, 0.000477001, 0.000894962, 0.00295222, -0.000504578, 0.000632519, 0.00142289, 0.00147271, 0.000545276, 0.00154759 ], 
   [ 0.000181591, 0.00130449, 0.00100859, 0.00192498, -0.000139983, 0.000725084, 0.00191388, 0.0010107, 0.000719822, 0.00125085 ], 
   [ 0.000168298, 0.000695171, 0.00116167, 0.0018206, 0.000431278, 0.000696326, 0.00187748, 0.00147335, 0.000733323, 0.000842505 ], 
   [ 9.49136e-005, -5.05412e-005, 0.0014978, 0.00244918, 0.000667703, 0.0010879, 0.00137584, 0.00147538, 0.000703678, 0.000598145 ], 
   [ 0.000670253, 0.000991921, 0.00120007, 0.00163715, 0.000934912, 0.00173597, 0.00123654, 0.00110069, 0.000636706, -0.000244222 ], 
   [ 0.000739452, 0.00133716, 0.000573587, 0.00109699, 0.000624612, 0.00163971, 0.0013451, 0.000614268, 0.000609807, 0.00131932 ], 
   [ 0.00127251, 0.000539258, 0.000538916, 0.000815315, 0.000873403, 0.00140704, 0.00101639, 0.000822884, 0.00076007, 0.00185421 ], 
   [ 0.00108057, 0.00047569, 0.000458245, 0.000437111, 0.000868547, 0.00174887, 0.00055645, 0.00136206, 0.00123483, 0.00167763 ], 
   [ 0.00125093, 0.000432923, 0.000545282, 0.000507532, 0.0010471, 0.00172869, 0.00106038, 0.0014839, 0.000966723, 0.000876544 ], 
   [ 0.00127664, 0.000690131, 0.00126782, 0.00171728, 0.00101665, 0.00131168, 0.00205319, -0.000503879, 0.000727918, 0.000342573 ], 
   [ 0.00159608, 0.00111641, 0.00146801, 0.00195798, 0.000861613, 0.00135871, 0.00119338, -0.000362433, 0.00032352, 0.00038674 ], 
   [ 0.00151663, -0.000491871, 0.00146645, 0.00301154, 0.000652896, 0.00139506, 0.00118945, -0.000305845, 0.00112705, 0.000338652 ], 
   [ 0.00147714, -0.00117354, 0.00123194, 0.00369543, 0.000383819, 0.00122463, 0.000956005, 0.000162806, 0.00137391, 0.000567859 ], 
   [ 0.0015612, -0.000233256, 0.00105084, 0.00247834, 0.000661176, 0.00133212, 0.0010417, 0.000473072, 0.00132297, 0.00021182 ], 
   [ 0.000719184, 0.000852679, 0.0014868, 0.00241809, 0.000286021, 0.00124546, 0.00178461, -0.000410901, 0.00132164, 0.000196419 ], 
   [ 0.00101929, 0.000581561, 0.00138634, 0.00251593, 0.000240684, 0.000940753, 0.00151202, -0.00010293, 0.000128813, 0.00167753 ], 
   [ 0.00157769, -7.5215e-005, 0.000931141, 0.00330767, 0.000210761, 0.000473527, 0.000242859, 0.00180149, 0.000358599, 0.00107148 ], 
   [ 0.00283605, 0.00123342, 0.000707328, 0.00108843, 0.000270162, 0.000487972, 0.000345122, 0.00186354, 0.000704746, 0.000363234 ], 
   [ 0.00224412, 0.00298849, 0.000814898, 0.000708552, 0.000134543, 0.000954047, 0.000370312, 0.0011532, 0.00131668, -0.000784846 ], 
   [ 0.000967127, 0.00299962, 0.00139408, 0.00129601, -0.0001846, 0.00188935, -0.000214192, 0.00113926, 0.00147122, -0.000857873 ], 
   [ 0.000475668, 0.00252555, 0.00136959, 0.00077013, 0.000154096, 0.00253427, -0.000402366, 0.0015322, 0.00138635, -0.000445483 ], 
   [ 0.00116839, 0.0017658, 0.000412788, 0.000489765, 0.00115409, 0.00232275, 0.000277488, 0.000494414, 0.00155506, 0.000259447 ], 
   [ 0.000365733, 0.000895682, 0.000327151, 0.000708502, 0.00259835, 0.00154026, -1.79045e-005, -0.000346375, 0.00236517, 0.00146342 ], 
   [ -0.000167945, 7.32494e-005, 0.000362297, 0.00102854, 0.00329032, 0.00112615, 0.000229696, -0.000401378, 0.00179321, 0.00256587 ], 
   [ -0.000354474, 0.000288352, 0.000923649, 0.00105736, 0.00231837, 0.000639452, 0.00104891, 0.000484166, 0.00028095, 0.00321327 ], 
   [ 0.000147231, 0.000288542, 0.00109251, 0.000854764, 0.00210648, 0.000585819, 0.0010537, 0.00083932, -3.71878e-005, 0.00296881 ], 
   [ 0.00156113, 7.16137e-005, 0.00126519, 0.00162223, 0.00123038, 0.000563681, 0.000434388, 0.00105851, 0.000103356, 0.00198953 ], 
   [ 0.00143375, 0.000282431, 0.0014543, 0.00237217, -0.000130293, 0.000556977, 0.000459793, 0.00238251, 0.000184611, 0.000903748 ], 
   [ 0.000734567, 0.00137964, 0.00164282, 0.00316352, -1.15082e-005, 0.000665071, 0.00189792, 0.000781992, 0.00059877, -0.0009528 ], 
   [ 0.000469932, 0.0008922, 0.00153297, 0.00194042, 0.000725514, 0.000705788, 0.00238733, 0.00030441, 0.00071937, 0.000222064 ], 
   [ 0.00112602, 0.000135915, 0.00148288, 0.00125292, 0.000932612, 0.000603554, 0.00213983, 0.00122111, 0.000697261, 0.000307895 ], 
   [ 0.000593744, 0.000642104, 0.00201038, 0.00169755, 0.000897571, 0.000507059, 0.00114875, 0.000931815, 0.000609485, 0.000861545 ], 
   [ 0.000819217, 0.00104355, 0.00126832, 0.00182225, 0.00131696, 0.00108713, 0.000741232, 0.000355315, 0.000578267, 0.000867757 ], 
   [ 0.00160289, 0.00127405, 0.000841138, 0.0011612, 0.00127377, 0.00144424, 0.000567288, -0.00113126, 0.000594448, 0.00227223 ], 
   [ 0.00309443, -0.000383889, 0.000577416, 0.0011491, 0.00129383, 0.0017154, 0.000127107, -0.000296939, 0.000464317, 0.00215922 ], 
   [ 0.00230099, 0.000309844, 0.000486514, 0.000784253, 0.0014736, 0.00177466, 2.34383e-005, 0.000281373, 0.00129682, 0.00116851 ], 
   [ 0.00194175, 0.000589436, 0.000789725, 6.88681e-005, 0.00162427, 0.00163288, 0.00105387, 0.000314293, 0.00141946, 0.000465443 ], 
   [ 0.00215604, 0.000844915, 0.00141687, 0.000684186, 0.000692778, 0.00146111, 0.00200789, -0.000894129, 0.00145428, 7.60537e-005 ], 
   [ 0.00158158, 0.000383007, 0.00147866, 0.000949658, 0.000461496, 0.00192179, 0.00105259, 0.000141104, 0.00120729, 0.000722811 ], 
   [ 1.00849e-005, -0.000161, 0.0012295, 0.00254023, 0.000689049, 0.00202436, 0.000838945, 0.00064152, 0.00117973, 0.000907585 ], 
   [ -0.000377769, -0.00038689, 0.000830861, 0.00164204, 0.000772936, 0.00240301, 0.00125419, 0.00136072, 0.0014677, 0.000933196 ], 
   [ 0.000996703, -0.000372274, 0.00135366, 0.000695399, 0.000568668, 0.00221959, 0.00161857, 0.00061824, 0.00125127, 0.000950169 ], 
   [ 0.00140806, 0.000664283, 0.00146631, 0.000215379, 0.00029564, 0.00202645, 0.00168626, -0.000283234, 0.00103184, 0.00138901 ], 
   [ 0.0014406, 0.000591563, 0.00114355, 0.00162058, 0.000252574, 0.00164506, 0.000709732, 0.000464548, 0.000529627, 0.00150217 ], 
   [ 0.00123715, 0.000721448, 0.000609979, 0.00309576, 0.000168356, 0.00118027, 1.47173e-005, 0.00173517, 0.000155936, 0.000981222 ], 
   [ 0.00145871, 0.00156888, 0.000595962, 0.00151516, 0.000114225, 0.000961619, 0.00102942, 0.00194266, 0.000823023, -0.000109653 ], 
   [ 0.000976418, 0.00240869, 0.000944677, 0.000883228, 0.000130619, 0.00134386, 0.000838771, 0.00156934, 0.0011352, -0.000330808 ], 
   [ 0.000843819, 0.00278135, 0.00129415, 0.00119644, 0.00029053, 0.00174472, -0.000139465, 0.0012034, 0.00103765, -0.000352598 ], 
   [ 0.000678289, 0.00243218, 0.00108283, 0.000503618, 0.000567057, 0.00193113, -0.000246317, 0.00101751, 0.00107188, 0.000861828 ], 
   [ 2.33423e-006, 0.0011844, 0.000781137, 0.000559761, 0.00146021, 0.00223736, -8.17487e-005, -0.000147226, 0.00233481, 0.00156897 ], 
   [ -0.00025649, 0.000778539, 0.000784851, 0.000573034, 0.00185443, 0.00214059, 0.000759831, -0.000477387, 0.00182153, 0.00192108 ], 
   [ -0.00081953, -0.00042157, 0.000845984, 0.000618622, 0.00263708, 0.00118488, 0.00132088, -0.000549488, 0.00168328, 0.00339987 ], 
   [ -0.00080113, -0.000102237, 0.0012002, 0.000615471, 0.0021619, 0.000696634, 0.00136382, 0.000446222, 0.000971072, 0.00334805 ], 
   [ -0.000638768, 0.000586893, 0.00166699, 0.000701193, 0.00247003, 0.000767193, 0.000511419, 0.00116542, 0.000113251, 0.00255637 ], 
   [ 0.000523396, 6.00336e-005, 0.00186504, 0.00135218, 0.00164934, 0.000771412, 0.000720498, 0.00111073, 0.000247959, 0.00159941 ], 
   [ 0.000836868, 0.000165239, 0.00177708, 0.00228766, 0.00153097, 0.000697685, 0.000988035, 0.00172106, 0.000382858, -0.000487449 ], 
   [ 0.00216747, 0.00063593, 0.00202937, 0.00221907, 0.000349024, 0.000573274, 0.0019715, 0.000572289, 0.000529024, -0.00114695 ], 
   [ 0.00213723, -4.60653e-005, 0.00182344, 0.000650725, 0.000427622, 0.000586269, 0.00226595, 0.000441141, 0.000607298, 0.00100639 ], 
   [ 0.00157743, 0.000377932, 0.00127813, 0.000742133, 0.00104961, 0.000545727, 0.00165774, 0.000691495, 0.0005846, 0.0013952 ], 
   [ 0.000525312, 0.000793797, 0.00155834, 0.00102074, 0.00145052, 0.000549157, 0.00129703, 0.000274223, 0.000487849, 0.00194302 ], 
   [ 0.000303657, 0.000558811, 0.00179941, 0.00154193, 0.00145497, 0.000889465, 0.00100042, -0.0003045, 0.00046915, 0.00218667 ], 
   [ 0.00054909, 0.00102342, 0.00192158, 0.00125951, 0.00156682, 0.00116732, 0.0004086, -0.00139906, 0.000537026, 0.0028657 ], 
   [ 0.00169834, -0.000412761, 0.0016971, 0.000372379, 0.00187946, 0.00114132, 0.000569046, -0.000634638, 0.000535592, 0.00305416 ], 
   [ 0.0020011, 0.000713815, 0.00145807, -0.000711327, 0.00177932, 0.000838038, 0.000755041, 0.000238515, 0.00162728, 0.00120015 ], 
   [ 0.00243088, 0.00116222, 0.00131631, -0.000784473, 0.00134173, 0.000391214, 0.00164693, -0.000102939, 0.00184533, 0.000652793 ], 
   [ 0.00207061, 0.000993109, 0.00140455, 0.00098321, 0.00135844, 0.00116339, 0.00169157, -0.00101866, 0.0017528, -0.000499019 ], 
   [ 0.000843237, 3.41562e-005, 0.00119232, 0.00215706, 0.00124055, 0.00192486, 0.00121492, -0.000537816, 0.00193246, -0.000101748 ], 
